Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.29-35.222.85.5-40316-80-6,192.168.3.29,40316,35.222.85.5,80,6,16/07/2019 08:47:20 PM,-242,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-971074.3801652892,-41322.31404958678,-26.888888888890108,63034.90674508142,51226.0,-154734.0,-302.0,-75.5,73169.75160314995,51684.0,-103697.0,-51279.0,-12819.75,65120.23501378047,51625.0,-103508.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.30-192.168.3.1-22-59591-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 07:34:00 PM,23285923,85316,42657,5042496.0,800.0,1824.0,40.0,59.1037554503256,52.57859922410811,40.0,0.0,0.0187542490095409,0.8659306073729381,216581.3225440967,5495.723746917826,181.96107742318333,132.31448131675623,9510.0,9.0,23285890.0,272.9401629256301,144.47975879853908,9510.0,51.0,23285342.0,545.8866747936895,211.0193826230118,9919.0,9.0,1,0,0,0,2730112,1365024,3663.844460878789,1831.8792860390372,0.0,1824.0,39.40919249222485,51.17646890158898,2619.030969235304,0,0,0,85336,127973,0,0,0,0.0,39.409500441499375,59.10375545032585,0.0187542490095412,0,0,0,5043296,85336,216581,0,0,0,0,348,1444,85315,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 09:14:24 PM,100026896,322,0,16428.0,0.0,68.0,48.0,51.01863354037268,2.541792851425328,0.0,0.0,0.0,0.0,164.2358271319346,3.219134181670498,311610.2679130733,13551668867.533176,168321542175.0,-174295040139.0,100026896.0,311610.2679130733,13551668867.533176,168321542175.0,-174295040139.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2576,0,3.219134181670498,0.0,48.0,68.0,51.02167182662541,2.538430273262636,6.443628252216221,0,0,0,0,0,0,0,0,0.0,51.18012422360248,51.01863354037267,0.0,0,0,0,450,8,0,3,195,0,0,0,0,321,8,1585717.5652173914,1819688.763356421,4922497.0,10.0,3130711762.3859653,22285934880.51265,168321542175.0,5342338.0,1
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 09:14:58 PM,60015994,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166089259473066,5001332.833332062,74128995035.52477,174479560696.0,-173159554993.0,60015994.0,5001332.833332062,74128995035.52477,174479560696.0,-173159554993.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2166089259473066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,22154944503.625,61550284857.32394,174479560696.0,59999942.0,1
192.168.3.30-192.168.3.1-22-59591-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 09:15:51 PM,105578995,382590,191287,22502184.0,3600.0,3200.0,40.0,58.81540029796993,50.534954340448216,40.0,0.0,0.0188198884398834,0.8674360397100556,213165.3554762479,5435.52247300706,183.97527514654496,132.92338269160885,14181.0,6.0,105578995.0,275.9593062006465,146.33775376304888,15974.0,51.0,105578650.0,551.9413339188484,216.18540465904536,17208.0,6.0,1,0,0,0,12242880,6121184,3623.732163769886,1811.7903092371732,0.0,3200.0,39.21711583298151,49.70927058683745,2471.011582275423,0,0,0,382680,573877,0,0,0,0.0,39.21718417012705,58.81540029796911,0.0188198884398835,0,0,0,22505784,382680,213165,0,0,0,0,348,1444,382589,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 09:16:31 PM,64117652,3147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.081647593707885,20380.690400468484,4322850539.998355,168310553396.0,-174314949220.0,64117652.0,20380.690400468484,4322850539.998355,168310553396.0,-174314949220.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49.081647593707885,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,38669099.46666667,40896962.70083036,118001047.0,3000026.0,10455480139.882353,40704298164.295616,168310553396.0,5559709.0,1
192.168.3.29-224.0.0.251-5353-5353-17,192.168.3.29,5353,224.0.0.251,5353,17,16/07/2019 08:42:16 PM,0,5,0,225.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54.0,45.0,0.0,0,0,0,225,5,0,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.30-192.168.3.1-22-59591-6,192.168.3.30,22,192.168.3.1,59591,6,18/07/2019 09:28:17 PM,26051362,92123,46073,5442368.0,720.0,3480.0,0.0,59.07719027821511,54.02482671118704,40.0,0.0,0.0156273739500359,0.7904835897527744,208936.79186523912,5304.751436796279,188.5116104058313,18176922.469271444,3620412713.0,-3642000325.0,26051362.0,282.79197151609594,22263099.355973423,3620412713.0,-3642000233.0,26050735.0,565.4352969275836,20746739.287725262,2092000202.0,-3642000284.0,0,0,0,0,2947936,1474336,3536.2066674287507,1768.5447693675285,0.0,3480.0,39.38644109495914,52.16377716373533,2721.0596479878354,0,0,0,92140,138196,0,0,0,0.0,39.3867260991635,59.07719027821499,0.0156273739500358,0,0,0,1360730,23034,-756,18424,1088473,9214,144,1444,1444,92122,32,5000865.5,7071901.490760494,10001455.0,276.0,1444054268.4,1520266187.4382348,3620412713.0,13998410.0,1
0.87.248.248-3.0.0.0-0-0-0,0.87.248.248,0,3.0.0.0,0,0,18/07/2019 09:16:58 PM,-2880015842,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0006944406245387591,-2880015842.0,0.0,-2880015842.0,-2880015842.0,-2880015842.0,-2880015842.0,0.0,-2880015842.0,-2880015842.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,18/07/2019 09:16:32 PM,-2843536567,1135,0,329119.0,0.0,300.0,288.0,289.9726872246692,2.4799288306844525,0.0,0.0,0.0,0.0,-115.74284073555224,-0.3991508367333755,-2507527.8368606,7202766039.079341,168313169244.0,-174313223019.0,-2843536567.0,-2507527.8368606,7202766039.079341,168313169244.0,-174313223019.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9080,0,0.0,0.0,288.0,300.0,289.9718309859153,2.47900409724155,6.145461314140392,0,0,0,0,0,0,0,0,0.0,290.2273127753304,289.9726872246696,0.0,0,0,0,1674,5,-14,2,706,0,0,0,0,1134,8,20066146.59259259,14900294.623343015,74531008.0,117759.0,4942428981.138888,28025166853.63452,168313169244.0,5092118.0,1
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,18/07/2019 09:28:42 PM,1000060,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.99532028078316,12987.7922077775,585080522.7976192,3571247341.0,-3641428230.0,1000060.0,12987.7922077775,585080522.7976192,3571247341.0,-3641428230.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,77.99532028078316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16785880.0,0.0,16785880.0,16785880.0,1810321143.0,2490325711.5496902,3571247341.0,49394945.0,1
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,18/07/2019 09:16:24 PM,-2835228629,19,0,964.0,0.0,52.0,48.0,50.73684210526316,1.9102677317636771,0.0,0.0,0.0,0.0,-0.3400078533842993,-0.006701399599898,-157512701.6111111,699706519.302163,51163160.0,-2960727669.0,-2835228629.0,-157512701.6111111,699706519.302163,51163160.0,-2960727669.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,152,0,0.0,0.0,48.0,52.0,50.8,1.8806493839265088,3.536842105263156,0,0,0,0,0,0,0,0,0.0,53.47368421052632,50.73684210526316,0.0,0,0,0,296,6,10571428,2,120,0,0,0,0,18,8,1011109.5,1429890.826818782,2022195.0,24.0,17639545.85714286,15867422.291169208,51163160.0,5457374.0,1
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,18/07/2019 09:16:15 PM,60018363,12,10,9721.0,2035.0,2069.0,0.0,810.0833333333333,917.9134895198044,352.0,0.0,203.5,175.20923998972708,195.8733862834613,0.3665544826672463,2858017.285714285,8098702.644781952,34997939.0,12.0,60018363.0,5456214.818181818,10751000.644383889,34997939.0,5484.0,60017991.0,6668665.666666666,11636763.29521025,34998278.0,5172.0,1,0,0,0,384,320,0.1999388087275889,0.1666156739396574,0.0,2069.0,598.8260869565219,787.8076975883432,620640.9683794464,0,0,0,12,22,0,0,0,0.0,626.0454545454545,810.0833333333334,203.5,0,0,0,0,0,0,2,1944,2,407,1444,2053,5,32,6770.5,167.58430714121175,6889.0,6652.0,24996552.0,14144097.137941962,34997939.0,14995165.0,1
192.168.3.29-8.8.8.8-43275-53-17,192.168.3.29,43275,8.8.8.8,53,17,16/07/2019 08:32:36 PM,50631,4,4,176.0,888.0,44.0,44.0,44.0,0.0,222.0,222.0,222.0,0.0,21014.79330844739,158.00596472516835,7233.000000000002,54126.81575707184,50631.0,-50631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,79.00298236258418,79.00298236258418,44.0,222.0,123.11111111111111,93.81423725166192,8801.111111111111,0,0,0,0,0,0,0,0,1.0,138.5,44.0,222.0,0,0,0,1064,8,21014,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-53464-53-17,192.168.3.29,53464,8.8.8.8,53,17,18/07/2019 08:08:41 PM,14567,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,18740.989908697746,274.59325873549807,4855.666666666666,7907.830064773353,13982.0,35.0,35.0,35.0,0.0,35.0,35.0,550.0,550.0,0.0,550.0,550.0,0,0,0,0,16,16,137.29662936774903,137.29662936774903,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,18740,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.30-192.168.3.31-42004-9200-6,192.168.3.30,42004,192.168.3.31,9200,6,19/07/2019 10:21:52 PM,85164011,8,8,8926.0,1348.0,2877.0,0.0,1115.7500000000002,1225.6046612649145,348.0,0.0,168.49999999999997,180.19988901217448,120.6378126084268,0.1878727858414277,5677600.733333333,11950643.892033424,35052964.0,14.0,85164011.0,12166287.285714284,15528725.602569427,35052964.0,6149.0,85163655.0,12166236.42857143,15529921.929008154,35053449.0,2918.0,1,0,0,0,256,256,0.0939363929207138,0.0939363929207138,0.0,2877.0,723.0,1003.440020629036,1006891.875,0,0,0,8,16,0,0,0,1.0,768.1875,1115.75,168.5,0,0,0,0,0,0,2,2975,2,449,1444,2053,3,32,6491.666666666667,317.5442226420335,6776.0,6149.0,28379412.33333333,5779465.278413249,35052964.0,25042500.0,1
192.168.3.29-8.8.8.8-50542-53-17,192.168.3.29,50542,8.8.8.8,53,17,18/07/2019 08:07:56 PM,14107,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19352.094704756502,283.5471751612675,4702.333333333334,8082.353700088442,14035.0,15.0,57.0,57.0,0.0,57.0,57.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,16,16,141.77358758063374,141.77358758063374,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19352,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-44739-53-17,192.168.3.29,44739,8.8.8.8,53,17,18/07/2019 08:07:56 PM,14110,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19347.98015591779,283.48688873139616,4703.333333333334,8052.102851636542,14001.0,17.0,92.0,92.0,0.0,92.0,92.0,17.0,17.0,0.0,17.0,17.0,0,0,0,0,16,16,141.74344436569808,141.74344436569808,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19347,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-41457-53-17,192.168.3.29,41457,8.8.8.8,53,17,18/07/2019 08:15:11 PM,16822,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,16228.748068006182,237.78385447628105,5607.333333333333,4893.633244669377,11258.0,2771.0,2793.0,2793.0,0.0,2793.0,2793.0,2771.0,2771.0,0.0,2771.0,2771.0,0,0,0,0,16,16,118.89192723814052,118.89192723814052,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,16228,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-50824-53-17,192.168.3.29,50824,8.8.8.8,53,17,18/07/2019 08:07:56 PM,15685,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,17405.164169588777,255.0207204335352,5228.333333333333,7563.508070553858,13910.0,64.0,64.0,64.0,0.0,64.0,64.0,1711.0,1711.0,0.0,1711.0,1711.0,0,0,0,0,16,16,127.5103602167676,127.5103602167676,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,17405,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-33164-53-17,192.168.3.29,33164,8.8.8.8,53,17,18/07/2019 09:12:41 PM,14162,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19276.93828555289,282.44598220590314,4720.666666666666,8108.936387303413,14084.0,10.0,68.0,68.0,0.0,68.0,68.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,16,16,141.22299110295157,141.22299110295157,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19276,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.5.202-60542-443-6,192.168.3.29,60542,172.217.5.202,443,6,16/07/2019 08:14:20 PM,96082,22,20,3020.0,4754.0,643.0,0.0,137.27272727272728,230.65417977862583,1299.0,0.0,237.70000000000005,402.84959972674665,80910.0559938386,437.1266210112196,2343.463414634146,16820.912121668018,17961.0,-96082.0,82218.0,3915.142857142857,21498.32550754992,27661.0,-82218.0,82076.0,4319.78947368421,22856.795224904483,23564.0,-82076.0,0,0,0,0,720,656,228.97108719635312,208.1555338148665,0.0,1299.0,180.79069767441865,321.44832645088246,103329.0265780731,0,4,0,24,40,0,0,0,0.0,185.0952380952381,137.27272727272728,237.7,0,0,0,7774,24,120067,0,0,0,0,29200,251,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,827,3,0,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,76178.96009673519,3627.569528415961,413.5,368.4026329981913,674.0,153.0,827.0,413.5,368.4026329981913,674.0,153.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,0,3627.569528415961,0.0,0.0,39.0,25.5,18.411952639521967,339.0,1,0,0,2,3,0,0,0,0.0,34.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,66,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-57754-53-17,192.168.3.29,57754,8.8.8.8,53,17,16/07/2019 08:42:18 PM,14442,10,10,580.0,1045.0,58.0,58.0,58.0,0.0,119.0,90.0,104.5,15.284342024147168,112519.0416839773,1384.849743802797,760.1052631578948,10114.360983246308,14269.0,-14442.0,95.0,10.555555555555555,100.13879257199868,95.0,-95.0,78.0,8.666666666666666,82.21921916437786,78.0,-78.0,0,0,0,0,80,80,692.4248719013987,692.4248719013987,58.0,119.0,80.14285714285715,25.911938781738648,671.4285714285713,0,0,0,0,0,0,0,0,1.0,84.15,58.0,104.5,0,0,0,1625,20,112519,0,0,0,0,0,0,9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-56034-53-17,192.168.3.29,56034,8.8.8.8,53,17,18/07/2019 09:12:42 PM,14020,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19472.18259629101,285.30670470756064,4673.333333333334,7987.064625588886,13896.0,58.0,58.0,58.0,0.0,58.0,58.0,66.0,66.0,0.0,66.0,66.0,0,0,0,0,16,16,142.65335235378032,142.65335235378032,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19472,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,19/07/2019 10:21:43 PM,107536159,82,0,23779.0,0.0,300.0,289.0,289.9878048780487,2.5603525144976453,0.0,0.0,0.0,0.0,221.1256215688344,0.7625342095396954,1327606.9012345676,875065.6037662348,3004237.0,111409.0,107536159.0,1327606.9012345676,875065.6037662348,3004237.0,111409.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,656,0,0.7625342095396954,0.0,289.0,300.0,289.97590361445776,2.54700160214481,6.487217161328228,0,0,0,0,0,0,0,0,0.0,293.5121951219512,289.9878048780488,0.0,0,0,0,1158,4,994,1,495,0,0,0,0,81,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.10-239.2.11.71-53569-8662-17,192.168.3.10,53569,239.2.11.71,8662,17,19/07/2019 10:21:46 PM,100012449,28,0,1412.0,0.0,52.0,48.0,50.42857142857142,1.9893898455737524,0.0,0.0,0.0,0.0,14.118242420001131,0.2799651471388327,3704164.777777777,6397966.9440903785,20008074.0,2.0,100012449.0,3704164.777777777,6397966.9440903785,20008074.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,224,0,0.2799651471388327,0.0,48.0,52.0,50.48275862068967,1.9752158951649603,3.9014778325123167,0,0,0,0,0,0,0,0,0.0,52.285714285714285,50.42857142857143,0.0,0,0,0,282,5,7851851,2,141,0,0,0,0,27,8,942908.5,1088776.121216693,1898695.0,43.0,13470926.428571427,5059518.687047576,20008074.0,8053731.0,1
192.168.3.29-8.8.8.8-56179-53-17,192.168.3.29,56179,8.8.8.8,53,17,18/07/2019 08:15:11 PM,14133,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19316.493313521547,283.02554305526075,4711.0,7772.723139286514,13686.0,176.0,271.0,271.0,0.0,271.0,271.0,176.0,176.0,0.0,176.0,176.0,0,0,0,0,16,16,141.51277152763038,141.51277152763038,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19316,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.5.66-32950-443-6,192.168.3.29,32950,172.217.5.66,443,6,16/07/2019 08:38:42 PM,14245,10,5,195.0,195.0,39.0,0.0,19.5,20.554804791094465,39.0,39.0,39.0,0.0,27378.02737802738,1053.001053001053,1017.5,11766.150725050882,14160.0,-14245.0,14245.0,1582.7777777777778,15015.548423032857,14245.0,-14245.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,320,160,702.000702000702,351.000351000351,0.0,39.0,26.8125,18.669828601248597,348.5625,0,0,0,10,15,0,0,0,0.0,28.6,19.5,39.0,0,0,0,390,10,27542,0,0,0,0,68,251,4,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-33615-53-17,192.168.3.29,33615,8.8.8.8,53,17,18/07/2019 09:12:42 PM,14240,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19171.34831460674,280.8988764044944,4746.666666666666,8017.141967891883,14004.0,88.0,88.0,88.0,0.0,88.0,88.0,148.0,148.0,0.0,148.0,148.0,0,0,0,0,16,16,140.4494382022472,140.4494382022472,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19171,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-54870-53-17,192.168.3.29,54870,8.8.8.8,53,17,18/07/2019 09:12:44 PM,14196,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19230.76923076923,281.7695125387433,4732.0,8118.185203603081,14106.0,13.0,77.0,77.0,0.0,77.0,77.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,16,16,140.88475626937165,140.88475626937165,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19230,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-41601-53-17,192.168.3.29,41601,8.8.8.8,53,17,18/07/2019 08:08:44 PM,14323,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19060.25274034769,279.2711024226768,4774.333333333334,7798.755370784067,13779.0,185.0,359.0,359.0,0.0,359.0,359.0,185.0,185.0,0.0,185.0,185.0,0,0,0,0,16,16,139.6355512113384,139.6355512113384,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19060,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-39838-53-17,192.168.3.29,39838,8.8.8.8,53,17,18/07/2019 08:15:13 PM,14187,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19242.96891520406,281.9482624938324,4729.0,8135.469746732514,14123.0,11.0,53.0,53.0,0.0,53.0,53.0,11.0,11.0,0.0,11.0,11.0,0,0,0,0,16,16,140.9741312469162,140.9741312469162,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19242,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-44721-53-17,192.168.3.29,44721,8.8.8.8,53,17,18/07/2019 08:08:42 PM,14474,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,18861.406660218323,276.3576067431256,4824.666666666666,7978.34070050492,14036.0,87.0,87.0,87.0,0.0,87.0,87.0,351.0,351.0,0.0,351.0,351.0,0,0,0,0,16,16,138.1788033715628,138.1788033715628,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,18861,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-8.8.8.8-44209-53-17,192.168.3.29,44209,8.8.8.8,53,17,18/07/2019 08:14:28 PM,13961,2,2,90.0,183.0,45.0,45.0,45.0,0.0,106.0,77.0,91.5,20.50609665440988,19554.47317527398,286.5124274765418,4653.666666666666,7929.619179590741,13810.0,70.0,81.0,81.0,0.0,81.0,81.0,70.0,70.0,0.0,70.0,70.0,0,0,0,0,16,16,143.2562137382709,143.2562137382709,45.0,106.0,63.6,27.45541840875859,753.8,0,0,0,0,0,0,0,0,1.0,79.5,45.0,91.5,0,0,0,273,4,19554,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
